SUBJECT,COURSE_NUMBER,COURSE_SECTION_NUMBER,TITLE,CAMPUS,AUDIT,A,A_GF,B,B_GF,B+,B+_GF,C,C_GF,C+,C+_GF,D,D_GF,D+,D+_GF,F,F_GF,FN,Incomplete,IP,No Grade,NR,S,T,U,UN,W,WF,Num Grades Posted
ENGL,102,4HP,Rhetoric and Composition,LAN,0,19,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
ENGL,102,4HQ,Rhetoric and Composition,LAN,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
ENGL,102,4HR,Rhetoric and Composition,LAN,0,22,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
ENGL,102,4HS,Rhetoric and Composition,LAN,0,11,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
ENGL,102,4HT,Rhetoric and Composition,LAN,0,7,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENGL,102,4HU,Rhetoric and Composition,LAN,0,8,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
ENGL,102,4J,Rhetoric and Composition,LAN,0,2,0,3,0,1,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14
ENGL,102,4K,Rhetoric and Composition,LAN,0,5,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
ENGL,102,4K1,Rhetoric and Composition,LAN,0,0,0,4,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13
ENGL,102,4K2,Rhetoric and Composition,LAN,0,6,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
ENGL,102,4L,Rhetoric and Composition,LAN,0,4,0,3,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17
ENGL,102,4L1,Rhetoric and Composition,LAN,0,2,0,6,0,3,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,17
ENGL,102,4M,Rhetoric and Composition,LAN,0,8,0,3,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
ENGL,102,4M1,Rhetoric and Composition,LAN,0,9,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16
ENGL,102,4N2,Rhetoric and Composition,LAN,0,8,0,1,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17
ENGL,285,4N,Special Topics in American Lit,LAN,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11
ENGL,431A,4C,Children's Literature,LAN,0,7,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
ENGL,463,4D,Business Writing,LAN,0,2,0,10,0,1,0,1,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24
EXSC,191,4K,Physical Activity and Health,LAN,0,6,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17
FINA,301,4C,Money and Banking,LAN,0,1,0,4,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
FINA,341,4U,Mgmt of Risk and Insurance,LAN,0,5,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
FINA,369,4J,Personal Finance,LAN,0,2,0,3,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18
FREN,110,4K,Beginning French II,LAN,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
GEOL,101,4P,Introduction to the Earth,LAN,0,9,0,9,0,4,0,1,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,32
GEOL,103,4HN,Environment of the Earth,LAN,0,17,0,1,0,8,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
GEOL,103,4M,Environment of the Earth,LAN,0,14,0,4,0,7,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,33
HIST,101,4B,Eur Civ:Ancient -Mid 17th Cent,LAN,0,3,0,2,0,0,0,6,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,18
HIST,102,4C,Eur Civ: From Mid 17th Century,LAN,0,3,0,3,0,1,0,1,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,16
HIST,102,4HN,Eur Civ: From Mid 17th Century,LAN,0,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
HIST,102,4HO,Eur Civ: From Mid 17th Century,LAN,0,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
HIST,108,4D,Science & Tech in World Hist,LAN,0,19,0,3,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,30
HIST,108,4M,Science & Tech in World Hist,LAN,0,18,0,3,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
HIST,109,4N,Latin American Civilization,LAN,0,6,0,9,0,2,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23
HIST,111,4B,US History to 1865,LAN,0,8,0,4,0,2,0,1,0,1,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25
HIST,111,4D,US History to 1865,LAN,0,2,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,13
HIST,111,4HN,US History to 1865,LAN,0,11,0,4,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
HIST,111,4HO,US History to 1865,LAN,0,9,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
HIST,111,4HP,US History to 1865,LAN,0,4,0,5,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
HIST,111,4HQ,US History to 1865,LAN,0,11,0,2,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
HIST,111,4HR,US History to 1865,LAN,0,5,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
HIST,111,4K,US History to 1865,LAN,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,11
HIST,112,4HN,US History Since 1865,LAN,0,9,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
HIST,112,4HO,US History Since 1865,LAN,0,7,0,5,0,5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
HIST,112,4HP,US History Since 1865,LAN,0,5,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
HIST,112,4HQ,US History Since 1865,LAN,0,4,0,4,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
HIST,112,4HR,US History Since 1865,LAN,0,9,0,2,0,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
HIST,112,4HS,US History Since 1865,LAN,0,4,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
HIST,112,4HV,US History Since 1865,LAN,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
HIST,112,4J,US History Since 1865,LAN,0,4,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17
HIST,112,4L,US History Since 1865,LAN,0,2,0,1,0,1,0,3,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,14
HIST,112,4M,US History Since 1865,LAN,0,12,0,1,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21
HPEB,321,4Z,Personal and Community Health,LAN,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
HPEB,321,4Z1,Personal and Community Health,LAN,0,10,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17
HPEB,553,4E,Community Health Problems,LAN,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
ITAL,121,4M,Elementary Italian,LAN,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
ITAL,122,4J,Basic Proficiency in Italian,LAN,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
ITEC,143,4U,Adv Busn Doc Prep,LAN,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,14
ITEC,242,4G,Business Communications,LAN,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,11
ITEC,264,4H,Comp Applications in Busn I,LAN,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
LANU,159,4Z,Nurse Care Management II,LAN,0,0,0,1,0,4,0,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14
MATH,111,4L,Basic College Mathematics,LAN,0,10,0,3,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29
MATH,111I,4A,Intensive Basic College Math,LAN,0,2,0,1,0,3,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,19
MATH,111I,4B,Intensive Basic College Math,LAN,0,1,0,4,0,3,0,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,24
MATH,112,4B,Trigonometry,LAN,0,2,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,11
MATH,115,4A,Precalculus Mathematics,LAN,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,12
MATH,122,4L,Calculus for BA & Soc Sciences,LAN,0,1,0,1,0,1,0,5,0,2,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,1,0,18
MATH,141,4B,Calculus I,LAN,0,1,0,2,0,0,0,6,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,16
MGMT,371,4A,Principles of Management,LAN,0,5,0,4,0,3,0,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30
MGMT,371,4V,Principles of Management,LAN,0,9,0,8,0,4,0,3,0,2,0,2,0,0,0,3,0,0,1,0,0,3,0,0,0,0,2,0,37
MGMT,371,4X,Principles of Management,LAN,0,8,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
MGMT,374,4D,Management of Human Resources,LAN,0,2,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12
MGSC,290,4J,Comp Info Systems in Business,LAN,0,13,0,3,0,0,0,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,24
MGSC,290,4X,Comp Info Systems in Business,LAN,0,7,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
MGSC,291,4L,Statistics for Business & Econ,LAN,0,1,0,2,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13
MKTG,350,4L,Principles of Marketing,LAN,0,9,0,8,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,32
MKTG,350,4X,Principles of Marketing,LAN,0,13,0,1,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
MSCI,215,4C,Cstl Envrnmnts Southeastern US,LAN,0,3,0,7,0,2,0,6,0,2,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,33
MSCI,215L,4E,Cstl Envir Souteastern US(Lab),LAN,0,6,0,7,0,3,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,25
MUSC,110,4D,Introduction to Music,LAN,0,17,0,3,0,8,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36
MUSC,110,4HN,Introduction to Music,LAN,0,13,0,1,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
MUSC,110,4T,Introduction to Music,LAN,0,19,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,31
MUSC,140,4W,Jazz & American Popular Music,LAN,0,24,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,30
NURS,220,4K,Clinical Nutrition,LAN,0,8,0,17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
PEDU,104,4K,Personal Fitnss & Wght Control,LAN,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
PEDU,136,4B,Yoga,LAN,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
PEDU,136,4D1,Yoga,LAN,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
PEDU,136,4K,Yoga,LAN,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
PEDU,136,4K1,Yoga,LAN,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
PEDU,136,4L,Yoga,LAN,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
PEDU,136,4L1,Yoga,LAN,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
PEDU,189,4C,Spinning,LAN,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
PEDU,189,4C1,Spinning,LAN,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,11
PHIL,102,4B,Intro to Philosophy,LAN,0,12,0,7,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,25
PHIL,114,4L,Introduction to Formal Logic I,LAN,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13
PHIL,320,4C,Ethics,LAN,0,8,0,5,0,3,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22
POLI,201,4HN,American National Government,LAN,0,31,0,12,0,19,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
POLI,201,4HO,American National Government,LAN,0,22,0,30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
POLI,201,4HP,American National Government,LAN,0,9,0,15,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
POLI,201,4K,American National Government,LAN,0,1,0,5,0,4,0,4,0,2,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,23
POLI,201,4L,American National Government,LAN,0,4,0,5,0,0,0,4,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,22
POLI,340,4C,Conduct/Form of US Foreign Pol,LAN,1,3,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
PSYC,101,4A,Introduction to Psychology,LAN,0,3,0,6,0,2,0,7,0,3,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,32
PSYC,101,4HN,Introduction to Psychology,LAN,0,21,0,5,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31
PSYC,101,4HO,Introduction to Psychology,LAN,0,7,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
PSYC,101,4HP,Introduction to Psychology,LAN,0,11,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
PSYC,101,4HQ,Introduction to Psychology,LAN,0,8,0,3,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
PSYC,101,4HR,Introduction to Psychology,LAN,0,10,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
PSYC,101,4K,Introduction to Psychology,LAN,0,11,0,3,0,0,0,2,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,28
PSYC,101,4L,Introduction to Psychology,LAN,0,10,0,12,0,1,0,3,0,1,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,37
PSYC,101,4W1,Introduction to Psychology,LAN,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14
PSYC,350,4C,Industrial Psychology,LAN,0,1,0,7,0,0,0,3,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,23
PSYC,420,4C,Survey of Developmental Psych,LAN,0,8,0,6,0,5,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25
PSYC,420,4M,Survey of Developmental Psych,LAN,0,8,0,5,0,4,0,3,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,27
RCAM,105,4U,Contemporary College Math,LAN,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,11
RCAM,141,4C,Intro to Comp Keyboarding,LAN,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16
RCAM,205,4S,Foundations of Leadership,LAN,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
SOCY,101,4B,Introductory Sociology,LAN,0,7,0,11,0,2,0,3,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30
SOCY,101,4C,Introductory Sociology,LAN,0,2,0,13,0,4,0,4,0,3,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,35
SOCY,340,4Z,Intro to Social Problems,LAN,0,6,0,9,0,3,0,2,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
SOWK,304,4U,Soc Welfare Srv- Families/Aged,LAN,0,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16
SOWK,305,4U,Soc Welfare Srv-Wmn/Minorities,LAN,0,12,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18
SPAN,109,4C,Beginning Spanish I,LAN,0,8,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,22
SPAN,110,4C,Beginning Spanish II,LAN,0,6,0,2,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13
SPAN,110,4P,Beginning Spanish II,LAN,0,4,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
SPAN,122,4B,Basic Proficiency in Spanish,LAN,0,4,0,5,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,19
SPAN,122,4M,Basic Proficiency in Spanish,LAN,0,3,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
SPCH,140,4C,Public Communication,LAN,0,9,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,22
SPCH,140,4D1,Public Communication,LAN,0,12,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,22
SPCH,140,4K,Public Communication,LAN,0,18,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24
SPCH,140,4L,Public Communication,LAN,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
SPCH,140,4M,Public Communication,LAN,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,24
SPCH,140,4N,Public Communication,LAN,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,22
STAT,110,4Z,Intro to Statistical Reasoning,LAN,0,19,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,27
STAT,201,4L,Elementary Statistics,LAN,0,2,0,2,0,3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,15
STAT,201,4M,Elementary Statistics,LAN,0,2,0,2,0,0,0,4,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
UNIV,101,4K,The Student in the University,LAN,0,11,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,22
UNIV,101,4U,The Student in the University,LAN,0,9,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17
UNIV,401,4E,Senior Capstone Experience,LAN,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,13
BIOL,110,5A1,General Biology,SAL,0,5,0,3,0,1,0,1,0,0,0,1,0,3,0,6,0,1,0,0,0,0,0,0,0,0,2,0,23
BIOL,110,5W1,General Biology,SAL,0,2,0,3,0,1,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,16
BIOL,244,5A1,Human Anatomy & Physiology II,SAL,0,7,0,5,0,0,0,3,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
BIOL,244,5A2,Human Anatomy & Physiology II,SAL,0,4,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
BIOL,244,5W0,Human Anatomy & Physiology II,SAL,0,11,0,11,0,0,0,6,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,33
BIOL,244L,5A1,Human Anatomy & Physiology Lab,SAL,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
BIOL,244L,5A2,Human Anatomy & Physiology Lab,SAL,0,1,0,7,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20
BIOL,244L,5W0,Human Anatomy & Physiology Lab,SAL,0,11,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
BIOL,244L,5W1,Human Anatomy & Physiology Lab,SAL,0,14,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
BIOL,270,5W0,Intro to Environmental Biology,SAL,0,3,0,0,0,1,0,3,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16
BIOL,270L,5W0,Intro to Environmntl Biol Lab,SAL,0,1,0,3,0,1,0,1,0,2,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14
CHEM,101,5A1,Fundamental Chemistry I,SAL,0,2,0,0,0,3,0,6,0,5,0,8,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,32
CHEM,102,5A2,Fundamental Chemistry II,SAL,0,6,0,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13
CHEM,112,5A1,General Chemistry II,SAL,0,2,0,4,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CHEM,112L,5A1,General Chemistry II Lab,SAL,0,3,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CRJU,101,5A1,The Amer Criminal Justice Syst,SAL,0,1,0,5,0,2,0,8,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,24
CRJU,101,5H1,The Amer Criminal Justice Syst,SAL,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
CRJU,101,5O1,The Amer Criminal Justice Syst,SAL,0,5,0,1,0,2,0,2,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,19
CRJU,311,5A1,Policing,SAL,0,4,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12
CRJU,311,5H1,Policing,SAL,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
CRJU,311,5H2,Policing,SAL,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
CRJU,311,5W0,Policing,SAL,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
CRJU,312,5O1,Corrections,SAL,0,10,0,1,0,2,0,1,0,1,0,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,1,28
CRJU,313,5A1,Criminal Courts,SAL,0,3,0,2,0,3,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,2,0,17
CRJU,313,5O1,Criminal Courts,SAL,0,7,0,3,0,3,0,2,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,3,0,26
CSCE,101,5A1,Intro to Computer Concepts,SAL,0,5,0,5,0,4,0,1,0,6,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29
CSCE,101,5A2,Intro to Computer Concepts,SAL,0,4,0,1,0,1,0,2,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,19
CSCE,101,5W0,Intro to Computer Concepts,SAL,0,5,0,0,0,3,0,1,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,20
CSCE,102,5A1,General Applicat Programming,SAL,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,13
ECON,222,5H2,Principles of Macroeconomics,SAL,0,18,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
